,precision,recall,f1-score,support
105,0.7962962962962963,0.8431372549019608,0.819047619047619,51.0
106,0.8450704225352113,0.8108108108108109,0.8275862068965517,74.0
107,0.4642857142857143,0.3611111111111111,0.40625,36.0
108,0.660377358490566,0.6862745098039216,0.6730769230769231,51.0
109,0.7441860465116279,0.8,0.7710843373493976,40.0
110,0.5522388059701493,0.5138888888888888,0.5323741007194245,72.0
111,0.7534246575342466,0.9016393442622951,0.8208955223880597,61.0
112,0.7733333333333333,0.90625,0.8345323741007195,64.0
113,0.9538461538461539,0.9117647058823529,0.9323308270676691,68.0
114,0.6705882352941176,0.8260869565217391,0.7402597402597403,69.0
115,0.7428571428571429,0.8666666666666667,0.8,60.0
116,0.6923076923076923,0.6,0.6428571428571429,30.0
117,0.5882352941176471,0.7692307692307693,0.6666666666666666,26.0
118,0.8148148148148148,0.55,0.6567164179104478,40.0
119,0.5609756097560976,0.6052631578947368,0.5822784810126582,38.0
120,0.8571428571428571,1.0,0.9230769230769231,24.0
121,0.8431372549019608,0.8431372549019608,0.8431372549019608,51.0
122,0.8648648648648649,0.8767123287671232,0.8707482993197279,73.0
123,0.7142857142857143,0.7142857142857143,0.7142857142857143,28.0
124,0.8714285714285714,0.8472222222222222,0.8591549295774648,72.0
125,0.7,0.7046979865771812,0.7023411371237458,149.0
126,0.776,0.8584070796460177,0.8151260504201681,113.0
127,0.9568965517241379,0.8951612903225806,0.925,124.0
128,0.6554621848739496,0.6,0.6265060240963856,130.0
129,0.6990291262135923,0.6371681415929203,0.6666666666666666,113.0
130,0.8015873015873016,0.8782608695652174,0.8381742738589212,115.0
131,0.8050314465408805,0.8533333333333334,0.8284789644012945,150.0
132,0.9923664122137404,0.9285714285714286,0.959409594095941,140.0
133,0.96,0.9411764705882353,0.9504950495049505,102.0
accuracy,0.8028094072576354,0.8028094072576354,0.8028094072576354,0.8028094072576354
macro avg,0.8002303539510842,0.7966288827564034,0.7961498463845844,9397.0
weighted avg,0.8061900414567044,0.8028094072576354,0.8028934622885248,9397.0
