,precision,recall,f1-score,support
36,0.7283950617283951,0.7468354430379747,0.7375,79.0
37,0.7341772151898734,0.7435897435897436,0.7388535031847133,78.0
38,0.8360655737704918,0.7285714285714285,0.7786259541984732,70.0
39,0.90625,0.7532467532467533,0.8226950354609929,77.0
40,0.38317757009345793,0.4019607843137255,0.3923444976076555,102.0
41,0.6865671641791045,0.6133333333333333,0.647887323943662,75.0
42,0.78125,0.684931506849315,0.7299270072992701,73.0
43,0.6341463414634146,0.6933333333333334,0.6624203821656051,75.0
44,0.7926829268292683,0.8783783783783784,0.8333333333333334,74.0
45,0.85,0.864406779661017,0.8571428571428571,59.0
46,0.7752808988764045,0.8846153846153846,0.8263473053892215,78.0
47,0.7857142857142857,0.8148148148148148,0.8,81.0
48,0.8571428571428571,0.9113924050632911,0.8834355828220859,79.0
49,0.9054054054054054,0.9305555555555556,0.9178082191780822,72.0
50,0.14285714285714285,0.08433734939759036,0.10606060606060606,83.0
51,0.8032786885245902,0.6805555555555556,0.7368421052631579,72.0
52,0.8048780487804879,0.8918918918918919,0.8461538461538461,74.0
53,0.8734177215189873,0.8625,0.8679245283018868,80.0
54,0.9206349206349206,0.8405797101449275,0.8787878787878788,69.0
55,0.8554216867469879,0.8452380952380952,0.8502994011976048,84.0
56,0.7441860465116279,0.8311688311688312,0.7852760736196319,77.0
57,0.8518518518518519,0.8961038961038961,0.8734177215189873,77.0
58,0.8285714285714286,0.8055555555555556,0.8169014084507042,72.0
59,0.9,0.7758620689655172,0.8333333333333334,58.0
60,0.8732394366197183,0.9253731343283582,0.8985507246376812,67.0
61,0.8488372093023255,0.8902439024390244,0.8690476190476191,82.0
62,0.987012987012987,0.8941176470588236,0.9382716049382716,85.0
63,0.735632183908046,0.8311688311688312,0.7804878048780488,77.0
64,0.9111111111111111,0.9318181818181818,0.9213483146067416,88.0
65,0.7894736842105263,0.8426966292134831,0.8152173913043478,89.0
66,0.88,0.8354430379746836,0.8571428571428571,79.0
67,0.8787878787878788,0.9666666666666667,0.9206349206349206,30.0
68,0.872093023255814,0.8928571428571429,0.8823529411764706,84.0
69,0.8125,0.8441558441558441,0.8280254777070064,77.0
70,0.8809523809523809,0.9024390243902439,0.891566265060241,82.0
71,0.8311688311688312,0.8533333333333334,0.8421052631578947,75.0
72,0.6575342465753424,0.7741935483870968,0.7111111111111111,62.0
73,0.8805970149253731,0.8309859154929577,0.855072463768116,71.0
74,0.7948717948717948,0.8378378378378378,0.8157894736842105,74.0
75,0.7719298245614035,0.6875,0.7272727272727273,64.0
76,0.4888888888888889,0.41509433962264153,0.4489795918367347,53.0
77,0.6666666666666666,0.7301587301587301,0.696969696969697,63.0
78,0.6976744186046512,0.5769230769230769,0.631578947368421,52.0
79,0.8363636363636363,0.7796610169491526,0.8070175438596491,59.0
80,0.5588235294117647,0.6129032258064516,0.5846153846153846,62.0
81,0.8507462686567164,0.8382352941176471,0.8444444444444444,68.0
82,0.5416666666666666,0.5,0.52,52.0
83,0.8181818181818182,0.6716417910447762,0.7377049180327869,67.0
84,0.8732394366197183,0.8857142857142857,0.8794326241134752,70.0
85,0.8181818181818182,0.9,0.8571428571428571,40.0
86,0.5882352941176471,0.425531914893617,0.49382716049382713,47.0
87,0.6438356164383562,0.6619718309859155,0.6527777777777778,71.0
88,0.7288135593220338,0.6615384615384615,0.6935483870967742,65.0
89,0.6666666666666666,0.42105263157894735,0.5161290322580645,19.0
90,0.6933333333333334,0.896551724137931,0.7819548872180451,58.0
91,0.40476190476190477,0.38636363636363635,0.3953488372093023,44.0
92,0.868421052631579,0.88,0.8741721854304636,75.0
93,0.6923076923076923,0.7941176470588235,0.7397260273972602,68.0
94,0.7407407407407407,0.7692307692307693,0.7547169811320755,26.0
95,0.46835443037974683,0.6379310344827587,0.5401459854014599,58.0
96,0.7833333333333333,0.8103448275862069,0.7966101694915254,58.0
97,0.9142857142857143,0.8888888888888888,0.9014084507042254,36.0
98,0.7058823529411765,0.8333333333333334,0.7643312101910829,72.0
99,0.8852459016393442,0.8571428571428571,0.8709677419354839,63.0
100,0.9019607843137255,0.9387755102040817,0.92,49.0
101,0.7903225806451613,0.7313432835820896,0.7596899224806202,67.0
102,0.8823529411764706,0.8333333333333334,0.8571428571428571,18.0
103,0.875,0.9180327868852459,0.896,61.0
104,0.7142857142857143,0.660377358490566,0.6862745098039216,53.0
105,0.7692307692307693,0.7843137254901961,0.7766990291262136,51.0
106,0.7619047619047619,0.8648648648648649,0.810126582278481,74.0
107,0.7058823529411765,0.3333333333333333,0.4528301886792453,36.0
108,0.6875,0.6470588235294118,0.6666666666666666,51.0
109,0.7021276595744681,0.825,0.7586206896551724,40.0
110,0.4431818181818182,0.5416666666666666,0.4875,72.0
111,0.7466666666666667,0.9180327868852459,0.8235294117647058,61.0
112,0.8064516129032258,0.78125,0.7936507936507936,64.0
113,0.8985507246376812,0.9117647058823529,0.9051094890510949,68.0
114,0.6363636363636364,0.8115942028985508,0.7133757961783439,69.0
115,0.7761194029850746,0.8666666666666667,0.8188976377952756,60.0
116,0.7692307692307693,0.3333333333333333,0.46511627906976744,30.0
117,0.7241379310344828,0.8076923076923077,0.7636363636363637,26.0
118,0.8064516129032258,0.625,0.704225352112676,40.0
119,0.5319148936170213,0.6578947368421053,0.5882352941176471,38.0
120,0.88,0.9166666666666666,0.8979591836734694,24.0
121,0.7692307692307693,0.7843137254901961,0.7766990291262136,51.0
122,0.8611111111111112,0.8493150684931506,0.8551724137931035,73.0
123,0.8181818181818182,0.6428571428571429,0.72,28.0
124,0.6666666666666666,0.7777777777777778,0.717948717948718,72.0
125,0.6490066225165563,0.6577181208053692,0.6533333333333333,149.0
126,0.7327586206896551,0.7522123893805309,0.74235807860262,113.0
127,0.8699186991869918,0.8629032258064516,0.8663967611336032,124.0
128,0.593103448275862,0.6615384615384615,0.6254545454545455,130.0
129,0.7142857142857143,0.6637168141592921,0.6880733944954128,113.0
130,0.8365384615384616,0.7565217391304347,0.7945205479452054,115.0
131,0.7677419354838709,0.7933333333333333,0.780327868852459,150.0
132,0.9666666666666667,0.8285714285714286,0.8923076923076924,140.0
133,0.89,0.8725490196078431,0.8811881188118812,102.0
accuracy,0.776524422688092,0.776524422688092,0.776524422688092,0.776524422688092
macro avg,0.7584587467727184,0.7548097048960285,0.7532799580187256,9397.0
weighted avg,0.7759062924560478,0.776524422688092,0.773758292416306,9397.0
